pincode,hub,city,state_code,is_serviceable
641048,COIMBATORE HUB,COIMBATORE,TN,YES
641049,COIMBATORE HUB,COIMBATORE,TN,YES
641050,COIMBATORE HUB,COIMBATORE,TN,YES
641062,COIMBATORE HUB,COIMBATORE,TN,YES
641103,COIMBATORE HUB,COIMBATORE,TN,YES
641104,COIMBATORE HUB,METTUPALAYAM,TN,YES
641107,COIMBATORE HUB,COIMBATORE,TN,YES
641110,COIMBATORE HUB,COIMBATORE,TN,YES
641301,COIMBATORE HUB,METTUPALAYAM,TN,YES
641302,COIMBATORE HUB,METTUPALAYAM,TN,YES
641305,COIMBATORE HUB,METTUPALAYAM,TN,YES
641401,COIMBATORE HUB,COIMBATORE,TN,YES
641402,COIMBATORE HUB,METTUPALAYAM,TN,YES
641407,COIMBATORE HUB,PALLADAM,TN,YES
641601,COIMBATORE HUB,TIRUPPUR,TN,YES
641602,COIMBATORE HUB,TIRUPPUR,TN,YES
641603,COIMBATORE HUB,TIRUPPUR,TN,YES
641604,COIMBATORE HUB,TIRUPPUR,TN,YES
641606,COIMBATORE HUB,TIRUPPUR,TN,YES
641607,COIMBATORE HUB,PERUNDURAI,TN,YES
641608,COIMBATORE HUB,TIRUPPUR,TN,YES
641652,COIMBATORE HUB,TIRUPPUR,TN,YES
641653,COIMBATORE HUB,ANNUR,TN,YES
641654,COIMBATORE HUB,AVANASHI,TN,YES
641655,COIMBATORE HUB,AVANASHI,TN,YES
641668,COIMBATORE HUB,COIMBATORE,TN,YES
641670,COIMBATORE HUB,COIMBATORE,TN,YES
641687,COIMBATORE HUB,TIRUPPUR,TN,YES
641697,COIMBATORE HUB,AVANASHI,TN,YES
642001,COIMBATORE HUB,POLLACHI,TN,YES
642002,COIMBATORE HUB,POLLACHI,TN,YES
642003,COIMBATORE HUB,POLLACHI,TN,YES
642004,COIMBATORE HUB,COIMBATORE,TN,YES
642005,COIMBATORE HUB,POLLACHI,TN,YES
642006,COIMBATORE HUB,POLLACHI,TN,YES
642007,COIMBATORE HUB,POLLACHI,TN,YES
642103,COIMBATORE HUB,POLLACHI,TN,YES
642104,COIMBATORE HUB,POLLACHI,TN,YES
642107,COIMBATORE HUB,POLLACHI,TN,YES
642109,COIMBATORE HUB,POLLACHI,TN,YES
642110,COIMBATORE HUB,POLLACHI,TN,YES
642111,COIMBATORE HUB,UDUMALAIPETTAI,TN,YES
642112,COIMBATORE HUB,UDUMALAIPETTAI,TN,YES
642113,COIMBATORE HUB,PALANI,TN,YES
642114,COIMBATORE HUB,POLLACHI,TN,YES
642120,COIMBATORE HUB,POLLACHI,TN,YES
642122,COIMBATORE HUB,UDUMALAIPETTAI,TN,YES
642123,COIMBATORE HUB,POLLACHI,TN,YES
642126,COIMBATORE HUB,UDUMALAIPETTAI,TN,YES
642129,COIMBATORE HUB,POLLACHI,TN,YES
642134,COIMBATORE HUB,POLLACHI,TN,YES
642154,COIMBATORE HUB,UDUMALAIPETTAI,TN,YES
642201,COIMBATORE HUB,UDUMALAIPETTAI,TN,YES
642203,COIMBATORE HUB,UDUMALAIPETTAI,TN,YES
642205,COIMBATORE HUB,POLLACHI,TN,YES
643001,POONAMALEE HUB,UDAGAMANDALAM,TN,YES
643101,COIMBATORE HUB,COONOOR,TN,YES
643201,COIMBATORE HUB,KOTAGIRI,TN,YES
643214,COIMBATORE HUB,KOTAGIRI,TN,YES
643217,COIMBATORE HUB,KOTAGIRI,TN,YES
670001,KANNUR HUB,KANNUR,KL,YES
670002,KANNUR HUB,KANNUR,KL,YES
670003,KANNUR HUB,KANNUR,KL,YES
670007,KANNUR HUB,KANNUR,KL,YES
670008,KANNUR HUB,KANNUR,KL,YES
670014,KANNUR HUB,KANNUR,KL,YES
670018,KANNUR HUB,KANNUR,KL,YES
670101,COCHIN HUB,THALASSERY,KL,YES
670141,KANNUR HUB,TALIPARAMBA,KL,YES
670643,COCHIN HUB,THALASSERY,KL,YES
670702,COCHIN HUB,THALASSERY,KL,YES
670703,COCHIN HUB,KANNUR,KL,YES
671315,KANNUR HUB,HOSDURG,KL,YES
673001,CALICUT HUB,KOZHIKODE,KL,YES
673002,CALICUT HUB,KOZHIKODE,KL,YES
673003,CALICUT HUB,KOZHIKODE,KL,YES
673004,CALICUT HUB,CALICUT,KL,YES
673005,CALICUT HUB,KOZHIKODE,KL,YES
673006,CALICUT HUB,KOZHIKODE,KL,YES
673007,CALICUT HUB,KOZHIKODE,KL,YES
673008,CALICUT HUB,KOZHIKODE,KL,YES
673009,CALICUT HUB,KOZHIKODE,KL,YES
673010,CALICUT HUB,KOZHIKODE,KL,YES
673011,CALICUT HUB,KOZHIKODE,KL,YES
673014,CALICUT HUB,KOZHIKODE,KL,YES
673016,CALICUT HUB,KOZHIKODE,KL,YES
673017,CALICUT HUB,CALICUT,KL,YES
673018,CALICUT HUB,KOZHIKODE,KL,YES
673020,CALICUT HUB,KOZHIKODE,KL,YES
673027,CALICUT HUB,KOZHIKODE,KL,YES
673028,CALICUT HUB,KOZHIKODE,KL,YES
673029,CALICUT HUB,KOZHIKODE,KL,YES
673032,CALICUT HUB,KOZHIKODE,KL,YES
673101,CALICUT HUB,VADAKARA,KL,YES
673104,COCHIN HUB,VADAKARA,KL,YES
673305,CALICUT HUB,KOYILANDY,KL,YES
673571,CALICUT HUB,CALICUT,KL,YES
673572,CALICUT HUB,KODUVALLY,KL,YES
673573,CALICUT HUB,THAMARASSERY,KL,YES
673633,COCHIN HUB,ERANAD,KL,YES
673638,KOTTAKKAL HUB,ERANAD,KL,YES
673655,CALICUT HUB,KOZHIKODE,KL,YES
676121,KOTTAKKAL HUB,ERANAD,KL,YES
676304,KOTTAKKAL HUB,TIRURANGADI,KL,YES
676306,COCHIN HUB,TIRURANGADI,KL,YES
676501,KOTTAKKAL HUB,TIRUR,KL,YES
676503,KOTTAKKAL HUB,TIRUR,KL,YES
676508,KOTTAKKAL HUB,TIRURANGADI,KL,YES
676510,KOTTAKKAL HUB,TIRUR,KL,YES
676528,KOTTAKKAL HUB,TIRUR,KL,YES
678001,PALAKKAD HUB,PALAKKAD,KL,YES
678002,PALAKKAD HUB,PALAKKAD,KL,YES
678003,PALAKKAD HUB,PALAKKAD,KL,YES
678004,PALAKKAD HUB,PALAKKAD,KL,YES
678005,PALAKKAD HUB,PALAKKAD,KL,YES
678006,PALAKKAD HUB,PALAKKAD,KL,YES
678007,PALAKKAD HUB,PALAKKAD,KL,YES
678010,PALAKKAD HUB,PALAKKAD,KL,YES
678011,PALAKKAD HUB,PALAKKAD,KL,YES
678012,PALAKKAD HUB,PALAKKAD,KL,YES
678013,PALAKKAD HUB,PALAKKAD,KL,YES
678014,PALAKKAD HUB,PALAKKAD,KL,YES
678621,COCHIN HUB,PALAKKAD,KL,YES
678623,COCHIN HUB,PALAKKAD,KL,YES
679101,PALAKKAD HUB,OTTAPALAM,KL,YES
679303,PALAKKAD HUB,PALAKKAD,KL,YES
679321,KOTTAKKAL HUB,PERINTALMANNA,KL,YES
679322,KOTTAKKAL HUB,PERINTALMANNA,KL,YES
679328,KOTTAKKAL HUB,NILAMBUR,KL,YES
679329,KOTTAKKAL HUB,NILAMBUR,KL,YES
679576,KOTTAKKAL HUB,PONNANI,KL,YES
679577,KOTTAKKAL HUB,PONNANI,KL,YES
680001,THRISSUR HUB,THRISSUR,KL,YES
680002,THRISSUR HUB,THRISSUR,KL,YES
680003,THRISSUR HUB,THRISSUR,KL,YES
680004,THRISSUR HUB,THRISSUR,KL,YES
680005,THRISSUR HUB,THRISSUR,KL,YES
680006,THRISSUR HUB,THRISSUR,KL,YES
680007,THRISSUR HUB,THRISSUR,KL,YES
680008,THRISSUR HUB,THRISSUR,KL,YES
680009,THRISSUR HUB,THRISSUR,KL,YES
680012,THRISSUR HUB,THRISSUR,KL,YES
680013,THRISSUR HUB,THRISSUR,KL,YES
680014,THRISSUR HUB,THRISSUR,KL,YES
680020,THRISSUR HUB,THRISSUR,KL,YES
680021,THRISSUR HUB,THRISSUR,KL,YES
680022,THRISSUR HUB,THRISSUR,KL,YES
680026,THRISSUR HUB,THRISSUR,KL,YES
680027,THRISSUR HUB,THRISSUR,KL,YES
680101,COCHIN HUB,THRISSUR,KL,YES
680121,COCHIN HUB,MUKUNDAPURAM,KL,YES
680306,THRISSUR HUB,MUKUNDAPURAM,KL,YES
680307,COCHIN HUB,MUKUNDAPURAM,KL,YES
680308,COCHIN HUB,CHALAKUDI,KL,YES
680503,THRISSUR HUB,THRISSUR,KL,YES
680506,COCHIN HUB,CHAVAKKAD,KL,YES
680546,THRISSUR HUB,THRISSUR,KL,YES
680555,THRISSUR HUB,THRISSUR,KL,YES
680567,COCHIN HUB,CHAVAKKAD,KL,YES
680588,PALAKKAD HUB,THALAPILLY,KL,YES
680611,THRISSUR HUB,THRISSUR,KL,YES
680614,COCHIN HUB,THRISSUR,KL,YES
680618,THRISSUR HUB,THRISSUR,KL,YES
680651,THRISSUR HUB,THRISSUR,KL,YES
680662,COCHIN HUB,MUKUNDAPURAM,KL,YES
680664,COCHIN HUB,KODUNGALLUR,KL,YES
680684,COCHIN HUB,MUKUNDAPURAM,KL,YES
680686,COCHIN HUB,KODUNGALLUR,KL,YES
680722,COCHIN HUB,MUKUNDAPURAM,KL,YES
682001,COCHIN HUB,KOCHI,KL,YES
682002,COCHIN HUB,KOCHI,KL,YES
682003,COCHIN HUB,KOCHI,KL,YES
682004,COCHIN HUB,KOCHI,KL,YES
682005,COCHIN HUB,KOCHI,KL,YES
682006,COCHIN HUB,KOCHI,KL,YES
682007,COCHIN HUB,KOCHI,KL,YES
682008,COCHIN HUB,KOCHI,KL,YES
682009,COCHIN HUB,KOCHI,KL,YES
682010,COCHIN HUB,KOCHI,KL,YES
682011,COCHIN HUB,ERNAKULAM,KL,YES
682012,COCHIN HUB,ERNAKULAM,KL,YES
682013,COCHIN HUB,ERNAKULAM,KL,YES
682014,COCHIN HUB,ERNAKULAM,KL,YES
682015,COCHIN HUB,ERNAKULAM,KL,YES
682016,COCHIN HUB,ERNAKULAM,KL,YES
682017,COCHIN HUB,ERNAKULAM,KL,YES
682018,COCHIN HUB,ERNAKULAM,KL,YES
682019,COCHIN HUB,ERNAKULAM,KL,YES
682020,COCHIN HUB,ERNAKULAM,KL,YES
682021,COCHIN HUB,ERNAKULAM,KL,YES
682023,COCHIN HUB,ERNAKULAM,KL,YES
682024,COCHIN HUB,ERNAKULAM,KL,YES
682025,COCHIN HUB,ERNAKULAM,KL,YES
682026,COCHIN HUB,ERNAKULAM,KL,YES
682027,COCHIN HUB,ERNAKULAM,KL,YES
682028,COCHIN HUB,ERNAKULAM,KL,YES
682029,COCHIN HUB,KOCHI,KL,YES
682030,COCHIN HUB,ERNAKULAM,KL,YES
682031,COCHIN HUB,ERNAKULAM,KL,YES
682032,COCHIN HUB,KOCHI,KL,YES
682035,COCHIN HUB,ERNAKULAM,KL,YES
682036,COCHIN HUB,ERNAKULAM,KL,YES
682037,COCHIN HUB,ERNAKULAM,KL,YES
682040,COCHIN HUB,KANAYANNUR,KL,YES
682041,COCHIN HUB,KANAYANNUR,KL,YES
682042,COCHIN HUB,KANAYANNUR,KL,YES
682301,COCHIN HUB,ERNAKULAM,KL,YES
682302,COCHIN HUB,KUNNATHUNAD,KL,YES
682303,COCHIN HUB,KUNNATHUNAD,KL,YES
682304,COCHIN HUB,ERNAKULAM,KL,YES
682306,COCHIN HUB,ERNAKULAM,KL,YES
682309,COCHIN HUB,ERNAKULAM,KL,YES
682312,COCHIN HUB,KANAYANNUR,KL,YES
682317,COCHIN HUB,KANAYANNUR,KL,YES
682504,COCHIN HUB,ERNAKULAM,KL,YES
682506,COCHIN HUB,ERNAKULAM,KL,YES
682508,COCHIN HUB,KOCHI,KL,YES
683101,COCHIN HUB,ALUVA,KL,YES
683104,COCHIN HUB,KANAYANNUR,KL,YES
683501,COCHIN HUB,ERNAKULAM,KL,YES
683513,COCHIN HUB,PARAVUR,KL,YES
683541,COCHIN HUB,KUNNATHUNAD,KL,YES
683542,COCHIN HUB,KUNNATHUNAD,KL,YES
683561,COCHIN HUB,ALUVA,KL,YES
683565,COCHIN HUB,KUNNATHUNAD,KL,YES
683572,COCHIN HUB,ALUVA,KL,YES
683574,COCHIN HUB,ALUVA,KL,YES
683575,COCHIN HUB,ALUVA,KL,YES
683585,COCHIN HUB,ALUVA,KL,YES
685508,COCHIN HUB,UDUMBANCHOLA,KL,YES
685509,COCHIN HUB,IDUKKI,KL,YES
685515,COCHIN HUB,UDUMBANCHOLA,KL,YES
685553,COCHIN HUB,IDUKKI,KL,YES
685561,COCHIN HUB,DEVIKULAM,KL,YES
685582,COCHIN HUB,THODUPUZHA,KL,YES
685584,COCHIN HUB,THODUPUZHA,KL,YES
685585,COCHIN HUB,THODUPUZHA,KL,YES
685588,COCHIN HUB,THODUPUZHA,KL,YES
685605,COCHIN HUB,THODUPUZHA,KL,YES
685612,COCHIN HUB,DEVIKULAM,KL,YES
686001,KOTTAYAM HUB,KOTTAYAM,KL,YES
686002,KOTTAYAM HUB,KOTTAYAM,KL,YES
686003,KOTTAYAM HUB,KOTTAYAM,KL,YES
686004,KOTTAYAM HUB,KOTTAYAM,KL,YES
686006,KOTTAYAM HUB,KOTTAYAM,KL,YES
686007,KOTTAYAM HUB,KOTTAYAM,KL,YES
686008,KOTTAYAM HUB,KOTTAYAM,KL,YES
686012,KOTTAYAM HUB,KOTTAYAM,KL,YES
686016,KOTTAYAM HUB,KOTTAYAM,KL,YES
686019,KOTTAYAM HUB,KOTTAYAM,KL,YES
686020,KOTTAYAM HUB,KOTTAYAM,KL,YES
686104,COCHIN HUB,CHANGANASSERY,KL,YES
686121,COCHIN HUB,MEENACHIL,KL,YES
686507,COCHIN HUB,KANJIRAPPALLY,KL,YES
686513,COCHIN HUB,KANJIRAPPALLY,KL,YES
686563,KOTTAYAM HUB,KOTTAYAM,KL,YES
686605,COCHIN HUB,VAIKOM,KL,YES
686633,COCHIN HUB,KOTTAYAM,KL,YES
686661,COCHIN HUB,MUVATTUPUZHA,KL,YES
686668,COCHIN HUB,MUVATTUPUZHA,KL,YES
686671,COCHIN HUB,KOTHAMANGALAM,KL,YES
686673,COCHIN HUB,MUVATTUPUZHA,KL,YES
686691,COCHIN HUB,KOTHAMANGALAM,KL,YES
688001,ALLEPPEY HUB,ALAPPUZHA,KL,YES
688007,ALLEPPEY HUB,AMBALAPUZHA,KL,YES
689101,COCHIN HUB,THIRUVALLA,KL,YES
689121,COCHIN HUB,CHENGANNUR,KL,YES
689501,COCHIN HUB,PATHANAMTHITTA,KL,YES
689645,COCHIN HUB,ADOOR,KL,YES
690101,COCHIN HUB,MAVELIKARA,KL,YES
690502,COCHIN HUB,KAYAMKULAM,KL,YES
690514,COCHIN HUB,ALAPPUZHA,KL,YES
690518,COCHIN HUB,KARUNAGAPPALLI,KL,YES
690525,COCHIN HUB,KARUNAGAPPALLI,KL,YES
691001,KOLLAM HUB,KOLLAM,KL,YES
691002,KOLLAM HUB,KOLLAM,KL,YES
691008,KOLLAM HUB,KOLLAM,KL,YES
691009,KOLLAM HUB,KOLLAM,KL,YES
691012,KOLLAM HUB,KOLLAM,KL,YES
691013,KOLLAM HUB,KOLLAM,KL,YES
691306,KOLLAM HUB,KOTTARAKKARA,KL,YES
691506,KOLLAM HUB,KOTTARAKKARA,KL,YES
691523,COCHIN HUB,ADUR,KL,YES
691583,COCHIN HUB,KOLLAM,KL,YES
695001,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695003,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695004,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695005,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695008,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695009,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695013,TRIVANDRUM HUB,TRIVANDRUM,KL,YES
695014,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695024,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695033,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695034,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695035,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695036,TRIVANDRUM HUB,THIRUVAANTHAPURAM,KL,YES
695099,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695101,COCHIN HUB,CHIRAYINKEEZHU,KL,YES
695121,TRIVANDRUM HUB,NEYYATTINKARA,KL,YES
695572,TRIVANDRUM HUB,NEDUMANGAD,KL,YES
695581,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695582,TRIVANDRUM HUB,THIRUVANANTHAPURAM,KL,YES
695605,COCHIN HUB,CHIRAYINKEEZHU,KL,YES
700001,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700002,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700003,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700004,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700005,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700006,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700007,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700008,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700009,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700010,KOLKATA SALT LAKE HUB,BELEGHATA,WB,YES
700011,KOLKATA SALT LAKE HUB,NARKELDANGA,WB,YES
700012,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700013,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700014,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700015,KOLKATA SALT LAKE HUB,KOLKATA,WB,YES
700016,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700017,KOLKATA TOPSIA ROAD HUB,CIRCUS AVENUE,WB,YES
700018,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700019,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700020,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700021,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700022,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700023,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700024,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700025,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700026,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700027,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700028,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700029,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700030,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700031,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700032,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700033,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700034,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700035,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700036,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700037,KOLKATA SALT LAKE HUB,KOLKATA,WB,YES
700038,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700039,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700040,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700041,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700042,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700043,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700044,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700045,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700046,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700047,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700048,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700049,KOLKATA DUM DUM HUB,BARRACKPORE,WB,YES
700050,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700051,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700052,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700053,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700054,KOLKATA SALT LAKE HUB,KOLKATA,WB,YES
700055,KOLKATA SALT LAKE HUB,KOLKATA,WB,YES
700056,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700057,KOLKATA DUM DUM HUB,BARRACKPORE,WB,YES
700058,KOLKATA DUM DUM HUB,PANIHATI,WB,YES
700059,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700060,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700061,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700062,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700063,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700064,KOLKATA SALT LAKE HUB,SALT LAKE,WB,YES
700065,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700066,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700067,KOLKATA SALT LAKE HUB,KOLKATA,WB,YES
700068,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700069,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700070,KOLKATA TOLLYGUNGE HUB,BUDGE BUDGE,WB,YES
700071,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700072,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700073,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700074,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700075,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700076,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700077,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700078,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700079,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700080,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700081,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700082,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700083,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700084,KOLKATA TOLLYGUNGE HUB,SOUTH 24 PARGANAS,WB,YES
700085,KOLKATA SALT LAKE HUB,KOLKATA,WB,YES
700086,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700087,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700088,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700089,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700090,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700091,KOLKATA SALT LAKE HUB,NORTH 24 PARGANAS,WB,YES
700092,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700093,KOLKATA TOLLYGUNGE HUB,SOUTH 24 PARGANAS,WB,YES
700094,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700095,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700096,KOLKATA TOLLYGUNGE HUB,SOUTH 24 PARGANAS,WB,YES
700097,KOLKATA SALT LAKE HUB,SALT LAKE,WB,YES
700098,KOLKATA SALT LAKE HUB,KOLKATA,WB,YES
700099,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700100,KOLKATA TOPSIA ROAD HUB,VIP NAGAR,WB,YES
700101,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700103,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700104,KOLKATA TOLLYGUNGE HUB,JOKA,WB,YES
700105,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700106,KOLKATA SALT LAKE HUB,SALT LAKE,WB,YES
700107,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
700108,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700109,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700110,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700111,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700112,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700113,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700114,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700115,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700116,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700117,KOLKATA DUM DUM HUB,BARRACKPORE,WB,YES
700118,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700119,KOLKATA DUM DUM HUB,BARRACKPORE,WB,YES
700120,KOLKATA BARASAT HUB,BARRACKPORE,WB,YES
700121,KOLKATA BARASAT HUB,NORTH 24 PARGANAS,WB,YES
700122,KOLKATA BARASAT HUB,BARRACKPORE,WB,YES
700123,KOLKATA BARASAT HUB,NORTH 24 PARGANAS,WB,YES
700124,KOLKATA BARASAT HUB,BARASAT,WB,YES
700125,KOLKATA BARASAT HUB,BARASAT,WB,YES
700126,KOLKATA BARASAT HUB,BARASAT,WB,YES
700127,KOLKATA BARASAT HUB,KOLKATA,WB,YES
700128,KOLKATA DUM DUM HUB,BARASAT,WB,YES
700129,KOLKATA DUM DUM HUB,BARASAT,WB,YES
700130,KOLKATA BARASAT HUB,BARASAT,WB,YES
700131,KOLKATA BARASAT HUB,KOLKATA,WB,YES
700132,KOLKATA DUM DUM HUB,BARASAT,WB,YES
700133,KOLKATA DUM DUM HUB,BARASAT,WB,YES
700134,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700135,KOLKATA SALT LAKE HUB,NORTH 24 PARGANAS,WB,YES
700136,KOLKATA DUM DUM HUB,KOLKATA,WB,YES
700139,KOLKATA TOLLYGUNGE HUB,SOUTH 24 PARGANAS,WB,YES
700140,KOLKATA TOLLYGUNGE HUB,MAHESHTALA,WB,YES
700141,KOLKATA TOLLYGUNGE HUB,MAHESHTALA,WB,YES
700142,KOLKATA TOLLYGUNGE HUB,SOUTH 24 PARGANAS,WB,YES
700143,KOLKATA TOLLYGUNGE HUB,KOLKATA,WB,YES
700144,KOLKATA TOLLYGUNGE HUB,BARUIPUR,WB,YES
700145,KOLKATA TOLLYGUNGE HUB,BARUIPUR,WB,YES
700146,KOLKATA TOLLYGUNGE HUB,SOUTH 24 PARGANAS,WB,YES
700147,KOLKATA TOLLYGUNGE HUB,SOUTH 24 PARGANAS,WB,YES
700148,KOLKATA TOLLYGUNGE HUB,SOUTH 24 PARGANAS,WB,YES
700149,KOLKATA TOLLYGUNGE HUB,SOUTH 24 PARGANAS,WB,YES
700150,KOLKATA TOLLYGUNGE HUB,SOUTH 24 PARGANAS,WB,YES
700151,KOLKATA TOLLYGUNGE HUB,SOUTH 24 PARGANAS,WB,YES
700153,KOLKATA TOLLYGUNGE HUB,SOUTH 24 PARGANAS,WB,YES
700155,KOLKATA BARASAT HUB,AMDANGA,WB,YES
700156,KOLKATA SALT LAKE HUB,NEW TOWN,WB,YES
700157,KOLKATA DUM DUM HUB,HATIARA,WB,YES
